id,rank_team1,total_points_team1,rank_team2,total_points_team2,is_team1_won
1207,178.0,0.0,68.0,0.0,0
1209,3.0,1349.44,13.0,994.25,1
1210,104.0,0.0,49.0,0.0,1
1212,59.0,0.0,2.0,0.0,0
1213,77.0,441.8,83.0,408.06,1
1214,137.0,0.0,13.0,0.0,0
1215,53.0,610.72,62.0,551.5,0
1216,34.0,0.0,139.0,0.0,1
1217,22.0,0.0,36.0,0.0,0
1218,104.0,0.0,138.0,0.0,1
1219,13.0,0.0,38.0,0.0,1
1220,78.0,445.29,39.0,674.41,0
1221,156.0,0.0,62.0,0.0,0
1224,44.0,593.4,6.0,1315.94,0
1225,32.0,0.0,83.0,0.0,1
1228,52.0,0.0,16.0,0.0,0
1230,93.0,0.0,20.0,0.0,0
1231,106.0,0.0,122.0,0.0,0
1233,103.0,0.0,88.0,0.0,1
1235,3.0,0.0,134.0,0.0,1
1236,18.0,0.0,49.0,0.0,1
1238,72.0,0.0,131.0,0.0,0
1240,39.0,621.79,43.0,591.29,1
1242,59.0,0.0,19.0,0.0,0
1243,126.0,0.0,106.0,0.0,0
1245,99.0,0.0,151.0,0.0,0
1247,54.0,0.0,10.0,0.0,0
1248,53.0,0.0,85.0,0.0,1
1249,59.0,0.0,43.0,0.0,0
1250,137.0,225.34,133.0,239.79,0
1251,29.0,0.0,23.0,0.0,0
1254,51.0,0.0,130.0,0.0,0
1255,4.0,0.0,1.0,0.0,1
1256,143.0,0.0,121.0,0.0,0
1257,9.0,0.0,16.0,0.0,0
1259,186.0,73.98,196.0,40.43,1
1261,146.0,0.0,171.0,0.0,1
1262,110.0,0.0,23.0,0.0,0
1263,118.0,260.06,64.0,522.54,0
1264,80.0,0.0,66.0,0.0,1
1265,101.0,0.0,10.0,0.0,0
1268,12.0,0.0,171.0,0.0,1
1269,34.0,0.0,28.0,0.0,1
1270,152.0,0.0,113.0,0.0,0
1271,63.0,0.0,125.0,0.0,1
1272,181.0,89.96,180.0,92.44,1
1273,27.0,0.0,25.0,0.0,0
1274,118.0,0.0,150.0,0.0,1
1276,51.0,0.0,1.0,0.0,0
1277,198.0,16.69,107.0,305.08,0
1279,16.0,0.0,44.0,0.0,1
1280,31.0,0.0,39.0,0.0,1
1281,155.0,0.0,94.0,0.0,1
1284,71.0,503.35,19.0,932.79,0
1285,23.0,0.0,39.0,0.0,0
1287,26.0,0.0,21.0,0.0,0
1288,36.0,0.0,66.0,0.0,0
1291,5.0,0.0,22.0,0.0,0
1293,37.0,0.0,60.0,0.0,1
1296,17.0,913.41,33.0,731.22,1
1298,10.0,0.0,46.0,0.0,1
1299,77.0,0.0,96.0,0.0,1
1300,86.0,0.0,76.0,0.0,1
1302,50.0,0.0,117.0,0.0,1
1305,35.0,0.0,120.0,0.0,0
1306,96.0,0.0,36.0,0.0,1
1308,79.0,0.0,58.0,0.0,0
1310,9.0,0.0,169.0,0.0,1
1311,20.0,0.0,35.0,0.0,0
1312,54.0,0.0,47.0,0.0,1
1314,34.0,0.0,44.0,0.0,1
1316,122.0,0.0,46.0,0.0,0
1319,108.0,0.0,145.0,0.0,0
1320,69.0,0.0,79.0,0.0,1
1321,93.0,344.45,39.0,642.64,1
1323,73.0,0.0,90.0,0.0,0
1324,23.0,0.0,73.0,0.0,0
1327,120.0,264.81,66.0,499.18,1
1328,46.0,0.0,7.0,0.0,1
1329,21.0,0.0,78.0,0.0,0
1330,148.0,171.23,55.0,581.64,0
1332,47.0,0.0,83.0,0.0,0
1334,113.0,308.74,74.0,463.1,1
1336,173.0,0.0,195.0,0.0,0
1338,7.0,0.0,13.0,0.0,0
1340,34.0,0.0,12.0,0.0,1
1342,107.0,0.0,47.0,0.0,0
1345,32.0,0.0,46.0,0.0,1
1348,9.0,0.0,81.0,0.0,1
1350,67.0,530.95,33.0,788.42,0
1351,148.0,0.0,26.0,0.0,0
1352,101.0,0.0,72.0,0.0,0
1355,64.0,542.95,40.0,696.81,0
1356,49.0,0.0,102.0,0.0,1
1357,183.0,0.0,138.0,0.0,0
1363,101.0,0.0,138.0,0.0,0
1364,102.0,0.0,74.0,0.0,0
1365,57.0,0.0,78.0,0.0,0
1366,93.0,0.0,24.0,0.0,1
1367,41.0,701.03,74.0,478.11,0
1368,99.0,0.0,30.0,0.0,0
1369,115.0,0.0,31.0,0.0,0
1370,30.0,0.0,48.0,0.0,1
1373,61.0,0.0,63.0,0.0,1
1375,34.0,0.0,29.0,0.0,0
1376,97.0,371.24,26.0,787.52,0
1379,7.0,1177.77,74.0,456.85,1
1380,58.0,0.0,27.0,0.0,0
1383,34.0,0.0,30.0,0.0,0
1385,70.0,486.98,47.0,665.02,0
1387,49.0,0.0,54.0,0.0,1
1391,63.0,0.0,49.0,0.0,0
1392,28.0,822.0,45.0,646.93,0
1393,18.0,0.0,107.0,0.0,0
1395,40.0,0.0,58.0,0.0,1
1396,27.0,0.0,7.0,0.0,0
1399,17.0,0.0,21.0,0.0,0
1401,82.0,0.0,94.0,0.0,0
1402,74.0,477.42,97.0,349.23,0
1403,9.0,0.0,4.0,0.0,1
1405,11.0,1113.45,43.0,650.1,0
1406,88.0,398.64,27.0,747.47,0
1408,51.0,652.43,99.0,333.05,1
1409,66.0,0.0,115.0,0.0,1
1410,153.0,185.78,191.0,56.46,1
1411,102.0,0.0,37.0,0.0,0
1413,148.0,0.0,199.0,0.0,1
1414,47.0,0.0,94.0,0.0,1
1415,17.0,0.0,13.0,0.0,0
1416,65.0,0.0,86.0,0.0,1
1419,44.0,0.0,87.0,0.0,1
1420,80.0,423.43,49.0,663.09,1
1421,33.0,0.0,41.0,0.0,0
1423,64.0,543.55,35.0,726.46,0
1424,82.0,422.79,142.0,190.69,1
1425,68.0,0.0,105.0,0.0,0
1426,109.0,0.0,82.0,0.0,0
1427,7.0,0.0,129.0,0.0,1
1431,9.0,0.0,3.0,0.0,1
1432,71.0,0.0,94.0,0.0,1
1434,24.0,0.0,20.0,0.0,0
1437,111.0,0.0,105.0,0.0,1
1439,29.0,0.0,30.0,0.0,0
1443,167.0,0.0,22.0,0.0,0
1444,39.0,0.0,36.0,0.0,0
1445,55.0,0.0,20.0,0.0,0
1446,51.0,619.53,71.0,486.52,1
1447,50.0,594.46,57.0,548.25,0
1450,35.0,0.0,112.0,0.0,1
1451,119.0,0.0,41.0,0.0,0
1452,107.0,0.0,89.0,0.0,0
1453,83.0,0.0,202.0,0.0,0
1455,56.0,0.0,23.0,0.0,0
1456,4.0,0.0,25.0,0.0,0
1459,7.0,1100.83,14.0,955.19,1
1461,75.0,0.0,64.0,0.0,1
1463,16.0,0.0,23.0,0.0,0
1464,86.0,0.0,137.0,0.0,0
1465,161.0,163.31,183.0,68.0,1
1467,98.0,0.0,117.0,0.0,0
1468,114.0,0.0,69.0,0.0,0
1469,39.0,0.0,101.0,0.0,1
1472,139.0,0.0,100.0,0.0,0
1478,114.0,0.0,142.0,0.0,0
1479,47.0,0.0,30.0,0.0,0
1481,117.0,0.0,145.0,0.0,1
1482,166.0,128.51,195.0,44.3,0
1485,32.0,0.0,27.0,0.0,0
1489,85.0,422.59,119.0,279.78,0
1492,119.0,0.0,53.0,0.0,0
1493,88.0,0.0,83.0,0.0,0
1494,30.0,0.0,65.0,0.0,1
1496,139.0,184.78,70.0,463.43,0
1497,63.0,0.0,51.0,0.0,1
1498,71.0,484.29,178.0,64.3,1
1500,95.0,0.0,161.0,0.0,0
1501,1.0,0.0,16.0,0.0,1
1502,40.0,716.13,146.0,181.74,1
1503,110.0,0.0,146.0,0.0,0
1508,88.0,419.19,103.0,335.59,1
1509,93.0,0.0,88.0,0.0,0
1511,176.0,0.0,48.0,0.0,1
1514,118.0,0.0,121.0,0.0,1
1517,89.0,0.0,34.0,0.0,1
1521,155.0,172.04,150.0,182.54,1
1522,114.0,0.0,71.0,0.0,0
1524,77.0,0.0,106.0,0.0,0
1526,87.0,0.0,92.0,0.0,1
1527,49.0,0.0,58.0,0.0,0
1528,55.0,635.53,43.0,701.72,0
1529,148.0,0.0,152.0,0.0,0
1531,128.0,260.39,140.0,201.23,0
1532,61.0,0.0,97.0,0.0,1
1534,160.0,0.0,120.0,0.0,0
1535,37.0,722.98,112.0,290.39,0
1536,107.0,0.0,82.0,0.0,1
1537,21.0,0.0,52.0,0.0,1
1540,32.0,737.4,62.0,506.86,1
1542,65.0,0.0,55.0,0.0,0
1543,59.0,0.0,54.0,0.0,1
1544,125.0,0.0,108.0,0.0,1
1546,116.0,0.0,136.0,0.0,0
1550,11.0,0.0,83.0,0.0,1
1552,92.0,366.33,101.0,338.64,0
1553,143.0,0.0,116.0,0.0,0
1554,3.0,1443.34,14.0,1113.93,1
1555,43.0,0.0,42.0,0.0,0
1556,29.0,749.34,112.0,287.37,1
1557,55.0,576.19,64.0,516.75,1
1558,29.0,0.0,151.0,0.0,1
1559,85.0,0.0,54.0,0.0,0
1561,81.0,0.0,71.0,0.0,1
1563,124.0,242.85,112.0,293.44,1
1565,36.0,0.0,10.0,0.0,1
1566,28.0,0.0,89.0,0.0,1
1567,75.0,0.0,72.0,0.0,1
1569,8.0,0.0,30.0,0.0,0
1570,85.0,389.06,153.0,197.03,1
1576,21.0,0.0,85.0,0.0,1
1578,22.0,878.25,137.0,260.39,1
1579,41.0,0.0,60.0,0.0,0
1580,166.0,105.6,142.0,181.32,1
1582,15.0,987.24,70.0,499.37,0
1584,114.0,0.0,63.0,0.0,0
1585,186.0,0.0,184.0,0.0,0
1588,172.0,107.99,81.0,445.2,0
1589,148.0,182.09,144.0,191.46,1
1590,143.0,0.0,74.0,0.0,0
1591,91.0,374.8,76.0,469.42,0
1592,106.0,325.65,24.0,858.06,0
1593,67.0,0.0,8.0,0.0,0
1597,110.0,0.0,81.0,0.0,0
1598,4.0,0.0,26.0,0.0,1
1599,151.0,0.0,112.0,0.0,0
1600,2.0,0.0,13.0,0.0,1
1601,78.0,0.0,119.0,0.0,0
1603,75.0,0.0,59.0,0.0,1
1608,124.0,252.62,158.0,136.69,1
1609,9.0,0.0,155.0,0.0,1
1611,76.0,0.0,84.0,0.0,0
1612,88.0,0.0,181.0,0.0,1
1613,84.0,0.0,135.0,0.0,1
1618,2.0,0.0,8.0,0.0,1
1620,80.0,0.0,76.0,0.0,0
1622,137.0,225.34,87.0,406.86,0
1624,131.0,0.0,135.0,0.0,0
1626,72.0,0.0,38.0,0.0,0
1627,65.0,0.0,73.0,0.0,0
1628,27.0,0.0,87.0,0.0,0
1630,17.0,0.0,55.0,0.0,1
1632,42.0,623.55,88.0,400.96,1
1633,20.0,0.0,56.0,0.0,1
1635,123.0,0.0,129.0,0.0,1
1639,67.0,0.0,120.0,0.0,1
1640,74.0,0.0,158.0,0.0,0
1641,89.0,0.0,94.0,0.0,0
1643,33.0,0.0,45.0,0.0,1
1645,37.0,640.68,3.0,1308.53,0
1648,176.0,0.0,185.0,0.0,0
1649,109.0,0.0,29.0,0.0,0
1650,25.0,0.0,23.0,0.0,1
1652,34.0,720.12,22.0,861.51,0
1654,23.0,889.48,12.0,1053.7,0
1655,48.0,0.0,30.0,0.0,1
1658,78.0,0.0,190.0,0.0,1
1660,48.0,0.0,52.0,0.0,0
1661,31.0,0.0,11.0,0.0,0
1662,7.0,0.0,37.0,0.0,1
1666,30.0,0.0,27.0,0.0,1
1667,145.0,163.58,83.0,393.65,0
1668,52.0,0.0,6.0,0.0,0
1669,162.0,119.43,198.0,6.07,1
1673,136.0,0.0,47.0,0.0,0
1675,12.0,0.0,4.0,0.0,1
1676,32.0,0.0,7.0,0.0,0
1677,77.0,0.0,57.0,0.0,1
1679,59.0,0.0,112.0,0.0,1
1680,15.0,0.0,16.0,0.0,0
1684,50.0,0.0,123.0,0.0,0
1686,131.0,239.94,142.0,194.63,0
1687,58.0,569.94,103.0,328.66,1
1688,10.0,0.0,83.0,0.0,1
1689,11.0,0.0,25.0,0.0,1
1690,64.0,0.0,59.0,0.0,0
1691,83.0,392.41,48.0,557.11,1
1693,72.0,0.0,8.0,0.0,1
1694,58.0,0.0,60.0,0.0,0
1695,52.0,0.0,110.0,0.0,0
1697,166.0,113.7,174.0,95.01,1
1699,162.0,0.0,143.0,0.0,0
1700,28.0,0.0,29.0,0.0,1
1701,150.0,193.99,182.0,78.03,1
1705,14.0,0.0,31.0,0.0,1
1709,76.0,0.0,79.0,0.0,0
1710,168.0,0.0,51.0,0.0,0
1713,19.0,924.71,78.0,441.23,1
1714,51.0,0.0,99.0,0.0,1
1715,24.0,814.94,50.0,610.61,1
1716,5.0,1414.54,56.0,594.47,0
1717,11.0,0.0,85.0,0.0,1
1718,59.0,0.0,13.0,0.0,0
1719,43.0,0.0,90.0,0.0,1
1720,65.0,538.47,118.0,292.14,1
1721,90.0,0.0,21.0,0.0,0
1724,185.0,0.0,152.0,0.0,0
1725,109.0,322.54,90.0,370.02,0
1726,83.0,0.0,147.0,0.0,1
1727,117.0,270.51,146.0,188.82,0
1728,31.0,0.0,128.0,0.0,1
1730,69.0,0.0,120.0,0.0,0
1731,88.0,400.96,42.0,623.55,1
1733,130.0,0.0,120.0,0.0,1
1736,92.0,0.0,115.0,0.0,0
1737,19.0,0.0,24.0,0.0,1
1738,21.0,0.0,6.0,0.0,1
1740,173.0,102.96,193.0,52.45,1
1742,8.0,0.0,68.0,0.0,1
1743,4.0,0.0,64.0,0.0,1
1744,67.0,513.17,124.0,295.19,1
1745,153.0,0.0,26.0,0.0,0
1747,102.0,0.0,18.0,0.0,0
1749,128.0,203.66,156.0,118.95,1
1750,74.0,0.0,4.0,0.0,0
1755,33.0,0.0,57.0,0.0,0
1756,120.0,0.0,186.0,0.0,1
1758,1.0,0.0,29.0,0.0,0
1759,207.0,0.0,153.0,149.85,0
1761,50.0,637.3,32.0,796.94,0
1763,26.0,806.45,71.0,455.77,0
1764,1.0,0.0,105.0,0.0,1
1765,63.0,514.28,43.0,625.1,1
1768,45.0,0.0,81.0,0.0,1
1770,21.0,855.07,6.0,1142.19,0
1771,58.0,0.0,130.0,0.0,1
1773,24.0,848.68,84.0,421.13,1
1775,143.0,155.75,108.0,282.64,0
1776,124.0,270.74,171.0,121.99,0
1779,109.0,313.88,157.0,140.79,1
1781,6.0,1174.0,139.0,205.81,1
1784,49.0,0.0,1.0,0.0,0
1785,189.0,0.0,155.0,0.0,0
1787,111.0,0.0,116.0,0.0,0
1789,42.0,0.0,116.0,0.0,1
1790,95.0,0.0,175.0,0.0,0
1791,176.0,97.49,109.0,309.49,1
1793,110.0,0.0,132.0,0.0,0
1795,69.0,0.0,9.0,0.0,0
1797,97.0,340.65,88.0,368.52,0
1799,81.0,0.0,22.0,0.0,0
1800,176.0,88.45,83.0,400.56,1
1801,99.0,332.9,34.0,645.52,0
1802,8.0,1188.29,74.0,470.17,1
1805,7.0,1256.82,13.0,978.21,0
1807,81.0,436.65,65.0,506.99,0
1808,7.0,0.0,62.0,0.0,1
1809,43.0,678.65,78.0,449.6,1
1810,18.0,0.0,27.0,0.0,0
1812,110.0,291.66,105.0,314.94,0
1814,2.0,0.0,10.0,0.0,0
1816,161.0,128.2,121.0,263.98,0
1818,104.0,0.0,9.0,0.0,0
1819,28.0,773.64,14.0,993.59,0
1820,170.0,0.0,101.0,0.0,0
1823,42.0,0.0,10.0,0.0,1
1824,32.0,0.0,43.0,0.0,1
1827,3.0,0.0,98.0,0.0,1
1828,140.0,0.0,120.0,0.0,0
1831,5.0,0.0,3.0,0.0,1
1834,5.0,0.0,17.0,0.0,0
1836,23.0,0.0,32.0,0.0,1
1837,98.0,343.14,126.0,228.74,1
1839,20.0,0.0,15.0,0.0,0
1840,127.0,0.0,61.0,0.0,0
1841,144.0,0.0,147.0,0.0,0
1842,9.0,0.0,84.0,0.0,0
1845,140.0,0.0,19.0,0.0,0
1846,20.0,0.0,136.0,0.0,1
1847,48.0,0.0,154.0,0.0,1
1852,124.0,250.86,48.0,611.9,0
1853,124.0,256.97,24.0,788.29,0
1854,38.0,657.81,41.0,634.75,0
1856,180.0,0.0,168.0,0.0,0
1858,161.0,115.44,165.0,101.63,0
1860,113.0,0.0,159.0,0.0,0
1861,102.0,0.0,144.0,0.0,0
1862,32.0,0.0,13.0,0.0,0
1865,29.0,0.0,27.0,0.0,0
1869,160.0,0.0,46.0,0.0,0
1871,117.0,0.0,14.0,0.0,0
1873,127.0,223.49,126.0,229.54,1
1874,11.0,0.0,33.0,0.0,1
1875,150.0,0.0,41.0,0.0,0
1876,67.0,0.0,78.0,0.0,0
1877,139.0,0.0,80.0,0.0,0
1878,36.0,0.0,46.0,0.0,1
1879,179.0,81.16,71.0,476.84,0
1882,88.0,0.0,73.0,0.0,0
1884,159.0,0.0,124.0,0.0,1
1886,81.0,0.0,111.0,0.0,0
1887,118.0,260.06,57.0,548.25,0
1893,14.0,0.0,35.0,0.0,1
1895,49.0,0.0,4.0,0.0,1
1897,127.0,0.0,67.0,0.0,1
1898,95.0,357.28,111.0,318.83,0
1899,71.0,458.87,26.0,778.64,1
1900,45.0,0.0,26.0,0.0,0
1901,114.0,0.0,24.0,0.0,1
1905,29.0,785.86,42.0,681.12,0
1906,34.0,0.0,12.0,0.0,1
1908,10.0,0.0,100.0,0.0,1
1910,196.0,0.0,53.0,0.0,0
1911,188.0,0.0,166.0,0.0,1
1912,108.0,0.0,28.0,0.0,0
1913,119.0,0.0,13.0,0.0,0
1915,56.0,0.0,63.0,0.0,1
1917,17.0,913.41,44.0,639.8,1
1918,138.0,0.0,33.0,0.0,0
1920,76.0,0.0,51.0,0.0,0
1921,174.0,80.18,153.0,159.98,0
1924,6.0,0.0,53.0,0.0,1
1925,6.0,0.0,21.0,0.0,0
1927,51.0,0.0,17.0,0.0,0
1929,71.0,0.0,26.0,0.0,0
1931,10.0,0.0,47.0,0.0,0
1933,99.0,0.0,118.0,0.0,0
1934,6.0,0.0,3.0,0.0,0
1935,19.0,0.0,4.0,0.0,0
1937,79.0,0.0,90.0,0.0,1
1939,39.0,0.0,37.0,0.0,0
1942,1.0,0.0,3.0,0.0,1
1943,119.0,0.0,16.0,0.0,0
1944,109.0,307.04,7.0,1099.28,0
1946,107.0,0.0,89.0,0.0,0
1948,159.0,154.19,18.0,950.73,0
1949,102.0,0.0,75.0,0.0,0
1950,94.0,0.0,136.0,0.0,1
1952,106.0,311.05,194.0,36.86,1
1955,16.0,0.0,22.0,0.0,0
1956,46.0,593.62,59.0,542.54,0
1957,78.0,0.0,139.0,0.0,1
1958,112.0,285.77,93.0,360.16,0
1960,35.0,0.0,67.0,0.0,1
1961,73.0,0.0,65.0,0.0,1
1962,142.0,0.0,109.0,0.0,0
1964,202.0,12.8,194.0,48.2,1
1966,166.0,120.92,106.0,327.37,0
1967,57.0,549.48,7.0,1131.52,0
1968,66.0,0.0,36.0,0.0,0
1969,106.0,0.0,107.0,0.0,1
1970,197.0,0.0,99.0,0.0,0
1972,124.0,229.86,81.0,439.48,0
1973,106.0,0.0,17.0,0.0,0
1976,159.0,0.0,103.0,0.0,0
1978,55.0,0.0,133.0,0.0,0
1979,152.0,0.0,108.0,0.0,1
1980,1.0,0.0,43.0,0.0,0
1982,15.0,918.4,114.0,260.5,1
1984,15.0,0.0,2.0,0.0,0
1989,151.0,0.0,74.0,0.0,0
1991,207.0,4.3,134.0,194.38,0
1992,99.0,0.0,186.0,0.0,1
1993,129.0,0.0,57.0,0.0,1
1994,147.0,188.32,166.0,125.72,1
1995,129.0,0.0,58.0,0.0,0
1996,107.0,0.0,87.0,0.0,0
1998,138.0,227.91,99.0,362.84,0
1999,133.0,0.0,45.0,0.0,0
2001,53.0,0.0,78.0,0.0,1
2002,54.0,0.0,33.0,0.0,0
2003,64.0,0.0,132.0,0.0,1
2004,175.0,81.34,2.0,1257.14,0
2006,93.0,375.52,152.0,154.49,1
2008,21.0,0.0,69.0,0.0,1
2011,30.0,818.27,24.0,884.81,1
2012,44.0,0.0,65.0,0.0,0
2017,109.0,292.47,58.0,533.38,1
2018,83.0,398.97,66.0,535.54,1
2022,148.0,0.0,184.0,0.0,1
2024,72.0,0.0,150.0,0.0,1
2025,50.0,0.0,52.0,0.0,0
2027,75.0,0.0,90.0,0.0,1
2028,69.0,0.0,68.0,0.0,0
2030,77.0,0.0,61.0,0.0,0
2031,59.0,554.16,47.0,631.84,1
2032,155.0,162.03,123.0,258.07,0
2033,104.0,308.34,88.0,368.52,0
2034,62.0,0.0,31.0,0.0,0
2035,180.0,0.0,149.0,0.0,0
2036,117.0,0.0,97.0,0.0,0
2037,176.0,0.0,131.0,0.0,0
2038,66.0,0.0,122.0,0.0,1
2040,19.0,870.28,99.0,362.84,0
2041,38.0,0.0,98.0,0.0,0
2042,32.0,749.71,65.0,516.1,0
2044,99.0,0.0,87.0,0.0,0
2045,49.0,605.38,35.0,724.13,1
2046,65.0,0.0,87.0,0.0,0
2047,93.0,0.0,109.0,0.0,0
2048,27.0,0.0,34.0,0.0,1
2049,29.0,0.0,2.0,0.0,0
2050,63.0,0.0,30.0,0.0,0
2051,34.0,0.0,46.0,0.0,1
2054,112.0,0.0,94.0,0.0,1
2055,92.0,0.0,37.0,0.0,0
2056,137.0,0.0,172.0,0.0,1
2057,54.0,0.0,40.0,0.0,1
2058,161.0,135.11,122.0,270.8,0
2059,89.0,0.0,70.0,0.0,0
2060,12.0,0.0,16.0,0.0,0
2061,43.0,0.0,25.0,0.0,0
2062,181.0,102.0,112.0,306.18,0
2063,68.0,0.0,108.0,0.0,1
2064,81.0,0.0,59.0,0.0,1
2065,127.0,0.0,170.0,0.0,0
2067,23.0,0.0,68.0,0.0,0
2068,164.0,135.42,106.0,319.68,0
2069,71.0,464.33,150.0,156.81,1
2070,74.0,0.0,5.0,0.0,0
2071,71.0,0.0,40.0,0.0,0
2072,150.0,147.92,116.0,277.94,0
2075,127.0,0.0,146.0,0.0,1
2076,11.0,0.0,6.0,0.0,0
2078,99.0,0.0,137.0,0.0,0
2079,1.0,0.0,46.0,0.0,1
2080,51.0,587.3,7.0,1120.82,0
2081,7.0,0.0,20.0,0.0,0
2085,35.0,0.0,94.0,0.0,1
2086,11.0,1066.83,165.0,148.75,1
2087,6.0,1148.57,17.0,913.41,0
2088,2.0,1299.59,4.0,1189.4,1
2091,2.0,0.0,37.0,0.0,1
2093,53.0,0.0,91.0,0.0,1
2095,140.0,0.0,115.0,0.0,0
2101,26.0,0.0,37.0,0.0,1
2102,54.0,0.0,30.0,0.0,1
2103,38.0,716.3,9.0,1193.58,0
2104,85.0,438.42,103.0,348.85,1
2108,83.0,0.0,152.0,0.0,1
2109,84.0,414.15,35.0,694.01,1
2110,119.0,0.0,66.0,0.0,0
2111,97.0,0.0,138.0,0.0,0
2112,69.0,487.02,114.0,268.96,1
2114,12.0,982.12,6.0,1266.6,1
2115,106.0,0.0,23.0,0.0,0
2116,16.0,0.0,65.0,0.0,1
2117,3.0,0.0,14.0,0.0,1
2118,114.0,0.0,97.0,0.0,1
2119,177.0,0.0,171.0,0.0,0
2120,28.0,0.0,10.0,0.0,0
2121,81.0,0.0,31.0,0.0,0
2123,47.0,0.0,27.0,0.0,0
2124,200.0,0.0,60.0,0.0,0
2125,42.0,0.0,22.0,0.0,0
2128,21.0,0.0,25.0,0.0,1
2129,16.0,0.0,60.0,0.0,1
2131,40.0,0.0,57.0,0.0,1
2134,24.0,0.0,48.0,0.0,0
2135,124.0,0.0,61.0,0.0,0
2138,96.0,0.0,3.0,0.0,0
2140,67.0,0.0,25.0,0.0,0
2141,19.0,0.0,149.0,0.0,1
2143,2.0,1626.23,1.0,1715.02,1
2145,89.0,392.21,9.0,1069.71,0
2148,44.0,663.41,36.0,760.56,0
2150,38.0,716.28,35.0,737.28,1
2153,70.0,444.66,44.0,656.78,1
2154,96.0,0.0,80.0,0.0,1
2155,17.0,0.0,118.0,0.0,1
2156,84.0,0.0,56.0,0.0,0
2157,77.0,0.0,136.0,0.0,1
2159,201.0,0.0,109.0,0.0,0
2161,83.0,0.0,146.0,0.0,1
2162,127.0,262.38,126.0,271.38,0
2163,139.0,0.0,45.0,0.0,0
2164,110.0,0.0,173.0,0.0,0
2166,149.0,0.0,162.0,0.0,0
2170,8.0,0.0,32.0,0.0,1
2172,38.0,0.0,40.0,0.0,0
2174,52.0,0.0,60.0,0.0,0
2177,30.0,0.0,40.0,0.0,1
2179,64.0,0.0,58.0,0.0,1
2180,17.0,0.0,71.0,0.0,1
2182,13.0,0.0,21.0,0.0,1
2183,153.0,0.0,49.0,0.0,1
2184,4.0,1329.44,129.0,246.42,1
2185,84.0,411.69,79.0,435.58,1
2186,71.0,491.42,9.0,1080.38,0
2187,40.0,0.0,32.0,0.0,1
2188,136.0,0.0,118.0,0.0,0
2189,145.0,0.0,38.0,0.0,0
2191,181.0,55.35,189.0,39.27,0
2193,53.0,558.99,131.0,207.08,1
2195,85.0,0.0,39.0,0.0,1
2196,8.0,0.0,94.0,0.0,1
2197,173.0,106.25,176.0,95.53,0
2198,94.0,0.0,84.0,0.0,1
2199,109.0,319.58,84.0,430.29,1
2200,9.0,0.0,49.0,0.0,0
2201,84.0,0.0,44.0,0.0,0
2202,55.0,0.0,138.0,0.0,1
2203,42.0,0.0,32.0,0.0,0
2204,168.0,0.0,170.0,0.0,1
2206,83.0,0.0,131.0,0.0,1
2207,108.0,325.2,179.0,106.29,0
2208,77.0,450.03,42.0,717.56,0
2210,63.0,0.0,75.0,0.0,1
2211,17.0,0.0,16.0,0.0,0
2212,15.0,1023.04,175.0,78.48,1
2214,155.0,0.0,132.0,0.0,0
2215,99.0,340.41,89.0,375.09,0
2216,172.0,102.76,156.0,148.75,1
2218,62.0,0.0,29.0,0.0,1
2220,140.0,0.0,183.0,0.0,1
2221,40.0,670.16,90.0,398.56,1
2222,24.0,851.47,62.0,551.9,0
2223,22.0,865.1,94.0,381.65,1
2224,172.0,0.0,191.0,0.0,1
2225,81.0,0.0,76.0,0.0,1
2227,65.0,547.42,99.0,335.32,0
2231,121.0,0.0,115.0,0.0,1
2232,8.0,1183.33,65.0,523.88,1
2234,41.0,0.0,13.0,0.0,0
2238,85.0,421.13,62.0,551.9,0
2239,102.0,0.0,23.0,0.0,0
2240,174.0,0.0,133.0,0.0,0
2241,46.0,634.73,12.0,1053.99,1
2242,6.0,0.0,24.0,0.0,1
2243,101.0,338.25,74.0,477.42,0
2244,2.0,0.0,19.0,0.0,0
2248,104.0,0.0,68.0,0.0,0
2249,82.0,0.0,13.0,0.0,1
2251,88.0,368.97,69.0,480.18,0
2252,24.0,851.47,81.0,439.48,1
2253,31.0,802.75,1.0,1503.35,0
2254,30.0,764.51,25.0,800.8,1
2255,6.0,0.0,83.0,0.0,0
2257,79.0,438.58,80.0,435.32,1
2258,140.0,210.1,106.0,320.88,1
2259,96.0,0.0,79.0,0.0,1
2260,82.0,0.0,39.0,0.0,0
2262,154.0,138.03,142.0,193.8,1
2263,21.0,0.0,47.0,0.0,0
2265,9.0,0.0,97.0,0.0,1
2268,18.0,0.0,56.0,0.0,1
2269,70.0,0.0,60.0,0.0,0
2272,67.0,0.0,68.0,0.0,1
2274,97.0,341.17,194.0,56.92,1
2275,107.0,0.0,180.0,0.0,1
2276,65.0,0.0,78.0,0.0,1
2277,103.0,332.01,174.0,84.46,1
2280,121.0,0.0,102.0,0.0,0
2282,10.0,1068.61,6.0,1165.19,0
2283,100.0,0.0,147.0,0.0,1
2284,8.0,0.0,25.0,0.0,0
2285,80.0,413.59,150.0,147.92,1
2288,94.0,0.0,32.0,0.0,1
2289,93.0,363.35,66.0,543.56,1
2290,7.0,1271.0,39.0,714.77,1
2291,154.0,0.0,74.0,0.0,0
2293,174.0,96.91,141.0,160.83,1
2294,111.0,0.0,50.0,0.0,0
2298,82.0,0.0,64.0,0.0,1
2301,90.0,0.0,67.0,0.0,0
